timestamp,Meter_Hydros21_Cond,Meter_Hydros21_Temp,Meter_Hydros21_Depth
2024-07-13 00:42:00+00:00,136.7,21.8,127.3
2024-07-13 00:45:00+00:00,137.0,21.8,127.5
2024-07-13 00:48:00+00:00,137.2,21.8,126.5
2024-07-13 00:51:00+00:00,138.3,21.8,127.7
2024-07-13 00:54:00+00:00,137.5,21.8,127.7
2024-07-13 00:57:00+00:00,136.5,21.8,127.7
2024-07-13 01:00:00+00:00,138.0,21.8,127.8
2024-07-13 01:03:00+00:00,136.3,21.8,127.8
2024-07-13 01:06:00+00:00,136.8,21.8,127.5
2024-07-13 01:09:00+00:00,137.7,21.88,128.2
2024-07-13 01:12:00+00:00,137.2,21.9,127.8
2024-07-13 01:15:00+00:00,136.7,21.9,129.2
2024-07-13 01:18:00+00:00,137.7,21.9,128.3
2024-07-13 01:21:00+00:00,138.2,21.9,127.7
2024-07-13 01:24:00+00:00,137.0,21.9,128.2
2024-07-13 01:27:00+00:00,137.7,21.9,128.5
2024-07-13 01:30:00+00:00,137.5,21.9,128.5
2024-07-13 01:33:00+00:00,136.8,21.9,128.5
2024-07-13 01:36:00+00:00,136.5,21.9,129.5
2024-07-13 01:39:00+00:00,138.2,21.9,128.0
2024-07-13 01:42:00+00:00,137.5,21.9,128.7
2024-07-13 01:45:00+00:00,136.7,21.92,128.7
2024-07-13 01:48:00+00:00,137.7,22.0,128.5
2024-07-13 01:51:00+00:00,137.3,22.0,128.3
2024-07-13 01:54:00+00:00,137.2,22.0,128.8
2024-07-13 01:57:00+00:00,137.7,22.0,128.8
2024-07-13 02:00:00+00:00,137.3,22.0,128.0
2024-07-13 02:03:00+00:00,137.5,22.0,127.8
2024-07-13 02:06:00+00:00,136.2,22.0,127.0
2024-07-13 02:09:00+00:00,137.0,22.0,128.0
2024-07-13 02:12:00+00:00,136.8,22.0,128.2
2024-07-13 02:15:00+00:00,137.5,22.0,129.3
2024-07-13 02:18:00+00:00,137.3,22.02,127.8
2024-07-13 02:21:00+00:00,136.8,22.1,129.5
2024-07-13 02:24:00+00:00,137.3,22.1,129.3
2024-07-13 02:27:00+00:00,136.3,22.1,128.5
2024-07-13 02:30:00+00:00,136.7,22.1,127.8
2024-07-13 02:33:00+00:00,137.5,22.1,127.8
2024-07-13 02:36:00+00:00,137.3,22.1,128.5
2024-07-13 02:39:00+00:00,136.7,22.1,128.7
2024-07-13 02:42:00+00:00,136.3,22.1,128.0
2024-07-13 02:45:00+00:00,137.7,22.1,128.7
2024-07-13 02:48:00+00:00,136.3,22.1,128.2
2024-07-13 02:51:00+00:00,136.0,22.12,128.0
2024-07-13 02:54:00+00:00,137.8,22.13,128.0
2024-07-13 02:57:00+00:00,136.7,22.2,129.3
2024-07-13 03:00:00+00:00,137.3,22.2,128.5
2024-07-13 03:03:00+00:00,136.5,22.2,128.7
2024-07-13 03:06:00+00:00,136.0,22.2,129.2
2024-07-13 03:09:00+00:00,137.8,22.2,128.0
2024-07-13 03:12:00+00:00,138.3,22.2,128.8
2024-07-13 03:15:00+00:00,136.7,22.2,129.0
2024-07-13 03:18:00+00:00,137.7,22.2,129.5
2024-07-13 03:21:00+00:00,137.8,22.2,129.3
2024-07-13 03:24:00+00:00,138.2,22.2,130.3
2024-07-13 03:27:00+00:00,137.8,22.2,128.5
2024-07-13 03:30:00+00:00,137.7,22.2,129.7
2024-07-13 03:33:00+00:00,136.8,22.2,129.0
2024-07-13 03:36:00+00:00,139.2,22.2,128.7
2024-07-13 03:39:00+00:00,138.8,22.2,127.8
2024-07-13 03:42:00+00:00,138.2,22.2,128.3
2024-07-13 03:45:00+00:00,137.2,22.2,128.3
2024-07-13 03:48:00+00:00,138.2,22.2,128.8
2024-07-13 03:51:00+00:00,138.3,22.2,128.5
2024-07-13 03:54:00+00:00,137.7,22.2,128.0
2024-07-13 03:57:00+00:00,138.8,22.2,128.3
2024-07-13 04:00:00+00:00,138.5,22.2,128.0
2024-07-13 04:03:00+00:00,138.8,22.2,129.2
2024-07-13 04:06:00+00:00,137.8,22.18,130.0
2024-07-13 04:09:00+00:00,138.2,22.12,128.2
2024-07-13 04:12:00+00:00,138.0,22.12,128.8
2024-07-13 04:15:00+00:00,137.8,22.1,127.8
2024-07-13 04:18:00+00:00,139.0,22.1,128.7
2024-07-13 04:21:00+00:00,138.3,22.1,128.5
2024-07-13 04:24:00+00:00,138.7,22.1,128.7
2024-07-13 04:27:00+00:00,138.3,22.1,128.2
2024-07-13 04:30:00+00:00,139.0,22.1,128.2
2024-07-13 04:33:00+00:00,138.5,22.1,128.8
2024-07-13 04:36:00+00:00,137.7,22.1,128.7
2024-07-13 04:39:00+00:00,137.7,22.1,127.5
2024-07-13 04:42:00+00:00,138.2,22.1,127.7
2024-07-13 04:45:00+00:00,138.8,22.1,128.5
2024-07-13 04:48:00+00:00,138.2,22.1,127.2
2024-07-13 04:51:00+00:00,137.8,22.1,128.2
2024-07-13 04:54:00+00:00,138.5,22.07,127.8
2024-07-13 04:57:00+00:00,137.7,22.0,127.8
2024-07-13 05:00:00+00:00,138.3,22.0,127.0
2024-07-13 05:03:00+00:00,137.8,22.0,126.8
2024-07-13 05:06:00+00:00,138.7,22.0,126.8
2024-07-13 05:09:00+00:00,137.8,22.0,127.5
2024-07-13 05:12:00+00:00,137.8,22.0,126.3
2024-07-13 05:15:00+00:00,137.8,22.0,127.2
2024-07-13 05:18:00+00:00,138.0,22.0,127.7
2024-07-13 05:21:00+00:00,139.3,21.92,128.5
2024-07-13 05:24:00+00:00,138.7,21.9,128.3
2024-07-13 05:27:00+00:00,137.3,21.9,126.8
2024-07-13 05:30:00+00:00,138.2,21.9,128.0
2024-07-13 05:33:00+00:00,138.5,21.9,127.2
2024-07-13 05:36:00+00:00,139.2,21.9,127.2
2024-07-13 05:39:00+00:00,138.3,21.9,127.5
2024-07-13 05:42:00+00:00,138.7,21.88,128.0
2024-07-13 05:45:00+00:00,138.3,21.8,127.7
2024-07-13 05:48:00+00:00,139.0,21.8,126.8
2024-07-13 05:51:00+00:00,138.0,21.8,127.0
2024-07-13 05:54:00+00:00,139.0,21.8,128.0
2024-07-13 05:57:00+00:00,138.7,21.8,126.7
2024-07-13 06:00:00+00:00,138.5,21.8,125.8
2024-07-13 06:03:00+00:00,139.0,21.72,126.3
2024-07-13 06:06:00+00:00,138.5,21.7,126.7
2024-07-13 06:09:00+00:00,138.5,21.7,127.0
2024-07-13 06:12:00+00:00,138.5,21.7,126.5
2024-07-13 06:15:00+00:00,138.2,21.7,125.8
2024-07-13 06:18:00+00:00,138.2,21.7,126.3
2024-07-13 06:21:00+00:00,139.3,21.62,127.0
2024-07-13 06:24:00+00:00,138.3,21.6,126.8
2024-07-13 06:27:00+00:00,139.0,21.6,127.3
2024-07-13 06:30:00+00:00,138.7,21.6,127.8
2024-07-13 06:33:00+00:00,138.3,21.6,126.8
2024-07-13 06:36:00+00:00,138.7,21.58,126.8
2024-07-13 06:39:00+00:00,139.2,21.5,127.5
2024-07-13 06:42:00+00:00,138.3,21.5,127.0
2024-07-13 06:45:00+00:00,138.0,21.5,127.0
2024-07-13 06:48:00+00:00,139.5,21.5,126.8
2024-07-13 06:51:00+00:00,139.2,21.5,125.3
2024-07-13 06:54:00+00:00,138.5,21.42,126.7
2024-07-13 06:57:00+00:00,139.0,21.4,126.2
2024-07-13 07:00:00+00:00,139.0,21.4,126.7
2024-07-13 07:03:00+00:00,139.2,21.4,126.5
2024-07-13 07:06:00+00:00,138.8,21.4,125.8
2024-07-13 07:09:00+00:00,138.5,21.38,126.5
2024-07-13 07:12:00+00:00,139.3,21.3,125.3
2024-07-13 07:15:00+00:00,138.8,21.3,126.8
2024-07-13 07:18:00+00:00,138.3,21.3,125.3
2024-07-13 07:21:00+00:00,138.5,21.3,126.2
2024-07-13 07:24:00+00:00,138.5,21.3,126.3
2024-07-13 07:27:00+00:00,138.0,21.22,125.8
2024-07-13 07:30:00+00:00,138.5,21.2,125.8
2024-07-13 07:33:00+00:00,139.3,21.2,125.5
2024-07-13 07:36:00+00:00,138.7,21.2,127.0
2024-07-13 07:39:00+00:00,139.7,21.2,126.2
2024-07-13 07:42:00+00:00,138.3,21.1,125.7
2024-07-13 07:45:00+00:00,138.3,21.1,125.5
2024-07-13 07:48:00+00:00,138.3,21.1,125.7
2024-07-13 07:51:00+00:00,139.5,21.1,124.7
2024-07-13 07:54:00+00:00,139.0,21.1,124.5
2024-07-13 07:57:00+00:00,139.2,21.07,125.0
2024-07-13 08:00:00+00:00,138.7,21.0,124.8
2024-07-13 08:03:00+00:00,139.3,21.0,125.2
2024-07-13 08:06:00+00:00,139.7,21.0,124.5
2024-07-13 08:09:00+00:00,138.5,21.0,125.7
2024-07-13 08:12:00+00:00,139.0,21.0,124.5
2024-07-13 08:15:00+00:00,138.8,20.92,123.8
2024-07-13 08:18:00+00:00,138.8,20.9,124.8
2024-07-13 08:21:00+00:00,139.0,20.9,125.8
2024-07-13 08:24:00+00:00,139.2,20.9,125.0
2024-07-13 08:27:00+00:00,139.0,20.9,125.2
2024-07-13 08:30:00+00:00,138.8,20.9,125.5
2024-07-13 08:33:00+00:00,138.5,20.8,125.2
2024-07-13 08:36:00+00:00,140.2,20.8,125.3
2024-07-13 08:39:00+00:00,139.7,20.8,125.2
2024-07-13 08:42:00+00:00,139.3,20.8,124.7
2024-07-13 08:45:00+00:00,138.2,20.8,126.0
2024-07-13 08:48:00+00:00,138.5,20.72,125.2
2024-07-13 08:51:00+00:00,138.7,20.7,125.0
2024-07-13 08:54:00+00:00,139.3,20.7,125.2
2024-07-13 08:57:00+00:00,138.7,20.7,125.2
2024-07-13 09:00:00+00:00,138.8,20.7,125.2
2024-07-13 09:03:00+00:00,138.7,20.7,124.8
2024-07-13 09:06:00+00:00,138.3,20.67,125.5
2024-07-13 09:09:00+00:00,139.8,20.6,124.7
2024-07-13 09:12:00+00:00,138.7,20.6,125.0
2024-07-13 09:15:00+00:00,138.3,20.6,124.8
2024-07-13 09:18:00+00:00,138.0,20.6,122.8
2024-07-13 09:21:00+00:00,139.0,20.6,124.0
2024-07-13 09:24:00+00:00,139.2,20.6,124.0
2024-07-13 09:27:00+00:00,139.2,20.5,124.0
2024-07-13 09:30:00+00:00,138.8,20.5,124.5
2024-07-13 09:33:00+00:00,139.2,20.5,123.2
2024-07-13 09:36:00+00:00,137.8,20.5,123.7
2024-07-13 09:39:00+00:00,139.0,20.5,123.0
2024-07-13 09:42:00+00:00,138.2,20.5,124.2
2024-07-13 09:45:00+00:00,138.7,20.42,123.3
2024-07-13 09:48:00+00:00,138.5,20.4,124.0
2024-07-13 09:51:00+00:00,138.3,20.4,123.3
2024-07-13 09:54:00+00:00,138.5,20.4,124.2
2024-07-13 09:57:00+00:00,138.8,20.4,124.8
2024-07-13 10:00:00+00:00,138.5,20.4,124.2
2024-07-13 10:03:00+00:00,139.2,20.38,124.8
2024-07-13 10:06:00+00:00,139.3,20.3,123.5
2024-07-13 10:09:00+00:00,139.0,20.3,124.3
2024-07-13 10:12:00+00:00,139.3,20.3,123.7
2024-07-13 10:15:00+00:00,139.2,20.3,123.3
2024-07-13 10:18:00+00:00,139.0,20.3,123.8
2024-07-13 10:21:00+00:00,138.2,20.3,123.7
2024-07-13 10:24:00+00:00,138.5,20.28,123.5
2024-07-13 10:27:00+00:00,138.8,20.2,123.0
2024-07-13 10:30:00+00:00,138.2,20.2,123.8
2024-07-13 10:33:00+00:00,139.5,20.2,123.2
2024-07-13 10:36:00+00:00,138.3,20.2,123.5
2024-07-13 10:39:00+00:00,138.3,20.2,123.2
2024-07-13 10:42:00+00:00,139.2,20.2,122.8
2024-07-13 10:45:00+00:00,138.7,20.2,123.3
2024-07-13 10:48:00+00:00,138.5,20.12,122.2
2024-07-13 10:51:00+00:00,139.0,20.1,123.0
2024-07-13 10:54:00+00:00,138.3,20.1,123.2
2024-07-13 10:57:00+00:00,139.7,20.1,123.3
2024-07-13 11:00:00+00:00,138.7,20.1,122.8
2024-07-13 11:03:00+00:00,139.3,20.1,123.0
2024-07-13 11:06:00+00:00,138.7,20.1,124.0
2024-07-13 11:09:00+00:00,138.7,20.1,123.5
2024-07-13 11:12:00+00:00,139.8,20.02,123.8
2024-07-13 11:15:00+00:00,138.3,20.0,123.2
2024-07-13 11:18:00+00:00,139.3,20.0,123.5
2024-07-13 11:21:00+00:00,137.8,20.0,123.2
2024-07-13 11:24:00+00:00,139.0,20.0,124.2
2024-07-13 11:27:00+00:00,138.8,20.0,123.5
2024-07-13 11:30:00+00:00,138.8,20.0,124.2
2024-07-13 11:33:00+00:00,138.8,20.0,124.2
2024-07-13 11:36:00+00:00,138.2,19.92,124.7
2024-07-13 11:39:00+00:00,139.3,19.9,124.5
2024-07-13 11:42:00+00:00,139.5,19.9,122.5
2024-07-13 11:45:00+00:00,138.7,19.9,123.5
2024-07-13 11:48:00+00:00,138.8,19.9,123.8
2024-07-13 11:51:00+00:00,138.3,19.9,122.8
2024-07-13 11:54:00+00:00,139.2,19.9,123.2
2024-07-13 11:57:00+00:00,139.0,19.9,123.8
2024-07-13 12:00:00+00:00,140.0,19.9,122.3
2024-07-13 12:03:00+00:00,139.0,19.82,123.2
2024-07-13 12:06:00+00:00,138.8,19.8,122.7
2024-07-13 12:09:00+00:00,139.7,19.8,123.2
2024-07-13 12:12:00+00:00,139.7,19.8,123.8
2024-07-13 12:15:00+00:00,138.7,19.8,123.0
2024-07-13 12:18:00+00:00,139.2,19.8,122.3
2024-07-13 12:21:00+00:00,138.8,19.8,122.8
2024-07-13 12:24:00+00:00,138.7,19.8,123.5
2024-07-13 12:27:00+00:00,139.3,19.78,122.0
2024-07-13 12:30:00+00:00,138.3,19.77,122.3
2024-07-13 12:33:00+00:00,139.0,19.7,122.7
2024-07-13 12:36:00+00:00,138.5,19.7,122.5
2024-07-13 12:39:00+00:00,138.7,19.7,122.8
2024-07-13 12:42:00+00:00,139.5,19.7,121.5
2024-07-13 12:45:00+00:00,139.3,19.7,122.5
2024-07-13 12:48:00+00:00,138.3,19.7,122.8
2024-07-13 12:51:00+00:00,138.3,19.7,123.5
2024-07-13 12:54:00+00:00,139.2,19.7,122.7
2024-07-13 12:57:00+00:00,138.7,19.7,122.2
2024-07-13 13:00:00+00:00,138.8,19.62,122.2
2024-07-13 13:03:00+00:00,139.3,19.6,122.2
2024-07-13 13:06:00+00:00,138.5,19.6,121.8
2024-07-13 13:09:00+00:00,139.7,19.6,123.0
2024-07-13 13:12:00+00:00,139.5,19.6,122.5
2024-07-13 13:15:00+00:00,139.3,19.6,121.8
2024-07-13 13:18:00+00:00,139.0,19.6,122.0
2024-07-13 13:21:00+00:00,139.5,19.6,123.0
2024-07-13 13:24:00+00:00,138.3,19.6,122.8
2024-07-13 13:27:00+00:00,139.5,19.6,122.2
2024-07-13 13:30:00+00:00,139.5,19.52,122.8
2024-07-13 13:33:00+00:00,139.3,19.5,122.7
2024-07-13 13:36:00+00:00,140.2,19.5,123.8
2024-07-13 13:39:00+00:00,138.8,19.5,122.8
2024-07-13 13:42:00+00:00,139.3,19.45,122.5
2024-07-13 13:45:00+00:00,138.3,19.42,122.8
2024-07-13 13:48:00+00:00,139.5,19.42,123.3
2024-07-13 13:51:00+00:00,139.3,19.4,122.0
2024-07-13 13:54:00+00:00,139.3,19.4,122.3
2024-07-13 13:57:00+00:00,139.5,19.4,123.0
2024-07-13 14:00:00+00:00,139.5,19.4,122.8
2024-07-13 14:03:00+00:00,140.0,19.4,123.2
2024-07-13 14:06:00+00:00,139.7,19.4,121.8
2024-07-13 14:09:00+00:00,139.7,19.4,122.5
2024-07-13 14:12:00+00:00,139.7,19.4,122.5
2024-07-13 14:15:00+00:00,139.7,19.4,121.5
2024-07-13 14:18:00+00:00,139.3,19.4,122.3
2024-07-13 14:21:00+00:00,139.7,19.4,121.8
2024-07-13 14:24:00+00:00,139.8,19.35,122.2
2024-07-13 14:27:00+00:00,139.2,19.33,122.2
2024-07-13 14:30:00+00:00,139.3,19.32,122.7
2024-07-13 14:33:00+00:00,140.5,19.32,122.5
2024-07-13 14:36:00+00:00,140.2,19.32,122.5
2024-07-13 14:39:00+00:00,139.2,19.3,122.8
2024-07-13 14:42:00+00:00,139.5,19.3,122.8
2024-07-13 14:45:00+00:00,139.5,19.3,122.2
2024-07-13 14:48:00+00:00,140.5,19.3,122.7
2024-07-13 14:51:00+00:00,140.5,19.3,123.2
2024-07-13 14:54:00+00:00,139.8,19.3,122.7
2024-07-13 14:57:00+00:00,140.3,19.3,121.8
2024-07-13 15:00:00+00:00,139.7,19.3,122.8
2024-07-13 15:03:00+00:00,139.7,19.3,123.3
2024-07-13 15:06:00+00:00,140.3,19.3,122.3
2024-07-13 15:09:00+00:00,139.2,19.3,122.5
2024-07-13 15:12:00+00:00,138.8,19.3,122.5
2024-07-13 15:15:00+00:00,140.8,19.3,123.2
2024-07-13 15:18:00+00:00,139.8,19.25,123.0
2024-07-13 15:21:00+00:00,139.7,19.23,123.2
2024-07-13 15:24:00+00:00,140.0,19.22,122.7
2024-07-13 15:27:00+00:00,140.2,19.22,122.8
2024-07-13 15:30:00+00:00,140.2,19.22,122.8
2024-07-13 15:33:00+00:00,139.7,19.22,122.3
2024-07-13 15:36:00+00:00,140.7,19.2,123.0
2024-07-13 15:39:00+00:00,139.7,19.2,121.7
2024-07-13 15:42:00+00:00,140.7,19.2,122.0
2024-07-13 15:45:00+00:00,141.2,19.2,122.0
2024-07-13 15:48:00+00:00,140.2,19.2,122.8
2024-07-13 15:51:00+00:00,140.8,19.2,123.5
2024-07-13 15:54:00+00:00,139.2,19.2,122.3
2024-07-13 15:57:00+00:00,140.3,19.22,122.5
2024-07-13 16:00:00+00:00,140.5,19.2,123.0
2024-07-13 16:03:00+00:00,140.7,19.2,122.5
2024-07-13 16:06:00+00:00,140.2,19.2,122.3
2024-07-13 16:09:00+00:00,139.8,19.2,122.2
2024-07-13 16:12:00+00:00,139.8,19.2,122.2
2024-07-13 16:15:00+00:00,139.8,19.2,123.8
2024-07-13 16:18:00+00:00,140.2,19.2,122.7
2024-07-13 16:21:00+00:00,140.7,19.2,122.3
2024-07-13 16:24:00+00:00,140.5,19.2,122.7
2024-07-13 16:27:00+00:00,140.0,19.2,122.8
2024-07-13 16:30:00+00:00,139.8,19.2,123.8
2024-07-13 16:33:00+00:00,140.3,19.2,123.7
2024-07-13 16:36:00+00:00,141.2,19.2,122.3
2024-07-13 16:39:00+00:00,140.8,19.2,122.7
2024-07-13 16:42:00+00:00,140.8,19.2,123.2
2024-07-13 16:45:00+00:00,141.0,19.2,123.0
2024-07-13 16:48:00+00:00,140.3,19.2,122.5
2024-07-13 16:51:00+00:00,139.5,19.2,123.3
2024-07-13 16:54:00+00:00,140.2,19.2,122.0
2024-07-13 16:57:00+00:00,140.5,19.2,121.7
2024-07-13 17:00:00+00:00,141.3,19.2,122.8
2024-07-13 17:03:00+00:00,140.7,19.2,122.2
2024-07-13 17:06:00+00:00,140.5,19.2,123.0
2024-07-13 17:09:00+00:00,141.0,19.2,122.0
2024-07-13 17:12:00+00:00,140.2,19.2,121.7
2024-07-13 17:15:00+00:00,140.3,19.2,122.2
2024-07-13 17:18:00+00:00,141.2,19.2,122.0
2024-07-13 17:21:00+00:00,141.2,19.2,121.8
2024-07-13 17:24:00+00:00,140.8,19.2,121.5
2024-07-13 17:27:00+00:00,140.5,19.2,122.5
2024-07-13 17:30:00+00:00,140.5,19.2,121.8
2024-07-13 17:33:00+00:00,140.2,19.2,121.7
2024-07-13 17:36:00+00:00,141.2,19.2,121.8
2024-07-13 17:39:00+00:00,141.5,19.2,121.3
2024-07-13 17:42:00+00:00,140.8,19.2,121.8
2024-07-13 17:45:00+00:00,141.0,19.2,121.2
2024-07-13 17:48:00+00:00,141.2,19.2,122.0
2024-07-13 17:51:00+00:00,140.0,19.2,122.0
2024-07-13 17:54:00+00:00,141.0,19.2,121.2
2024-07-13 17:57:00+00:00,141.7,19.2,122.0
2024-07-13 18:00:00+00:00,141.0,19.2,122.5
2024-07-13 18:03:00+00:00,140.7,19.2,121.7
2024-07-13 18:06:00+00:00,141.2,19.2,121.5
2024-07-13 18:09:00+00:00,141.2,19.2,121.2
2024-07-13 18:12:00+00:00,142.0,19.2,121.7
2024-07-13 18:15:00+00:00,141.0,19.22,122.5
2024-07-13 18:18:00+00:00,141.7,19.22,122.3
2024-07-13 18:21:00+00:00,141.3,19.22,122.5
2024-07-13 18:24:00+00:00,141.3,19.27,121.5
2024-07-13 18:27:00+00:00,141.7,19.3,122.5
2024-07-13 18:30:00+00:00,141.2,19.3,122.2
2024-07-13 18:33:00+00:00,141.2,19.3,122.0
2024-07-13 18:36:00+00:00,141.2,19.3,121.8
2024-07-13 18:39:00+00:00,140.8,19.3,122.0
2024-07-13 18:42:00+00:00,141.8,19.3,122.8
2024-07-13 18:45:00+00:00,141.3,19.3,122.3
2024-07-13 18:48:00+00:00,141.2,19.3,121.5
2024-07-13 18:51:00+00:00,141.5,19.3,121.2
2024-07-13 18:54:00+00:00,141.5,19.3,122.2
2024-07-13 18:57:00+00:00,141.2,19.3,122.2
2024-07-13 19:00:00+00:00,141.3,19.3,122.7
2024-07-13 19:03:00+00:00,141.8,19.3,122.7
2024-07-13 19:06:00+00:00,142.0,19.32,123.3
2024-07-13 19:09:00+00:00,141.2,19.32,122.2
2024-07-13 19:12:00+00:00,142.3,19.32,122.5
2024-07-13 19:15:00+00:00,141.3,19.4,122.8
2024-07-13 19:18:00+00:00,141.7,19.4,122.0
2024-07-13 19:21:00+00:00,141.5,19.4,122.5
2024-07-13 19:24:00+00:00,140.5,19.4,122.0
2024-07-13 19:27:00+00:00,142.3,19.4,122.0
2024-07-13 19:30:00+00:00,142.5,19.4,122.3
2024-07-13 19:33:00+00:00,141.5,19.4,122.2
2024-07-13 19:36:00+00:00,141.5,19.4,121.3
2024-07-13 19:39:00+00:00,141.5,19.4,121.8
2024-07-13 19:42:00+00:00,142.2,19.4,122.0
2024-07-13 19:45:00+00:00,142.2,19.4,122.7
2024-07-13 19:48:00+00:00,142.7,19.4,121.7
2024-07-13 19:51:00+00:00,142.3,19.42,122.3
2024-07-13 19:54:00+00:00,141.5,19.4,122.3
2024-07-13 19:57:00+00:00,141.5,19.42,121.8
2024-07-13 20:00:00+00:00,142.0,19.42,121.3
2024-07-13 20:03:00+00:00,142.0,19.48,121.3
2024-07-13 20:06:00+00:00,142.2,19.5,121.3
2024-07-13 20:09:00+00:00,142.2,19.5,121.3
2024-07-13 20:12:00+00:00,141.8,19.52,122.0
2024-07-13 20:15:00+00:00,142.2,19.52,122.2
2024-07-13 20:18:00+00:00,142.2,19.6,122.7
2024-07-13 20:21:00+00:00,142.3,19.58,122.7
2024-07-13 20:24:00+00:00,143.0,19.6,123.7
2024-07-13 20:27:00+00:00,142.3,19.6,123.2
2024-07-13 20:30:00+00:00,142.0,19.6,122.8
2024-07-13 20:33:00+00:00,143.0,19.58,123.0
2024-07-13 20:36:00+00:00,143.0,19.6,123.2
2024-07-13 20:39:00+00:00,143.0,19.6,121.8
2024-07-13 20:42:00+00:00,142.0,19.6,123.2
2024-07-13 20:45:00+00:00,143.8,19.6,122.8
2024-07-13 20:48:00+00:00,143.2,19.6,121.5
2024-07-13 20:51:00+00:00,141.7,19.62,122.2
2024-07-13 20:54:00+00:00,143.7,19.63,122.2
2024-07-13 20:57:00+00:00,142.5,19.7,122.8
2024-07-13 21:00:00+00:00,143.2,19.68,122.0
2024-07-13 21:03:00+00:00,142.2,19.7,122.5
2024-07-13 21:06:00+00:00,142.3,19.7,122.5
2024-07-13 21:09:00+00:00,143.5,19.7,123.0
2024-07-13 21:12:00+00:00,143.0,19.7,122.3
2024-07-13 21:15:00+00:00,142.5,19.7,122.5
2024-07-13 21:18:00+00:00,142.8,19.7,122.8
2024-07-13 21:21:00+00:00,142.7,19.7,121.7
2024-07-13 21:24:00+00:00,142.5,19.72,122.3
2024-07-13 21:27:00+00:00,142.5,19.72,121.5
2024-07-13 21:30:00+00:00,142.3,19.78,122.8
2024-07-13 21:33:00+00:00,142.3,19.8,121.7
2024-07-13 21:36:00+00:00,142.5,19.8,122.5
2024-07-13 21:39:00+00:00,142.7,19.8,122.3
2024-07-13 21:42:00+00:00,143.2,19.8,122.8
2024-07-13 21:45:00+00:00,142.7,19.8,122.2
2024-07-13 21:48:00+00:00,143.0,19.8,122.3
2024-07-13 21:51:00+00:00,142.8,19.8,123.5
2024-07-13 21:54:00+00:00,143.2,19.82,123.0
2024-07-13 21:57:00+00:00,142.2,19.9,123.3
2024-07-13 22:00:00+00:00,142.2,19.9,123.2
2024-07-13 22:06:00+00:00,143.3,19.9,123.5
2024-07-13 22:09:00+00:00,142.8,19.9,124.5
2024-07-13 22:12:00+00:00,142.5,19.9,123.7
2024-07-13 22:15:00+00:00,143.0,19.9,123.3
2024-07-13 22:18:00+00:00,143.0,19.9,122.3
2024-07-13 22:21:00+00:00,143.5,19.93,122.2
2024-07-13 22:24:00+00:00,142.2,20.0,122.8
2024-07-13 22:27:00+00:00,142.5,20.0,121.8
2024-07-13 22:30:00+00:00,142.7,20.0,123.0
2024-07-13 22:33:00+00:00,142.3,20.0,123.3
2024-07-13 22:36:00+00:00,143.0,20.0,124.2
2024-07-13 22:39:00+00:00,142.5,20.0,123.3
2024-07-13 22:42:00+00:00,142.7,20.02,123.2
2024-07-13 22:45:00+00:00,142.0,20.08,123.5
2024-07-13 22:48:00+00:00,143.5,20.1,123.3
2024-07-13 22:51:00+00:00,142.8,20.1,123.7
2024-07-13 22:54:00+00:00,142.5,20.1,124.5
2024-07-13 22:57:00+00:00,142.8,20.1,124.0
2024-07-13 23:00:00+00:00,143.2,20.1,124.3
2024-07-13 23:03:00+00:00,143.2,20.1,123.0
2024-07-13 23:06:00+00:00,143.3,20.1,124.2
2024-07-13 23:09:00+00:00,142.7,20.17,124.0
2024-07-13 23:12:00+00:00,143.0,20.2,124.3
2024-07-13 23:15:00+00:00,143.0,20.2,124.2
2024-07-13 23:18:00+00:00,142.8,20.2,124.2
2024-07-13 23:21:00+00:00,142.0,20.2,123.5
2024-07-13 23:24:00+00:00,143.5,20.2,125.0
2024-07-13 23:27:00+00:00,142.8,20.2,124.0
2024-07-13 23:30:00+00:00,143.7,20.2,124.2
2024-07-13 23:33:00+00:00,143.5,20.28,124.8
2024-07-13 23:36:00+00:00,142.7,20.3,125.2
2024-07-13 23:39:00+00:00,142.2,20.3,124.5
2024-07-13 23:42:00+00:00,143.5,20.3,124.2
2024-07-13 23:45:00+00:00,142.3,20.3,124.5
2024-07-13 23:48:00+00:00,143.0,20.3,124.3
2024-07-13 23:51:00+00:00,144.5,20.3,124.2
2024-07-13 23:54:00+00:00,142.8,20.3,124.8
2024-07-13 23:57:00+00:00,143.3,20.37,124.2
2024-07-14 00:00:00+00:00,143.5,20.4,124.5
2024-07-14 00:03:00+00:00,143.2,20.4,124.0
2024-07-14 00:06:00+00:00,144.5,20.4,124.7
2024-07-14 00:09:00+00:00,144.2,20.4,125.0
2024-07-14 00:12:00+00:00,144.0,20.4,124.8
2024-07-14 00:15:00+00:00,143.7,20.4,124.7
2024-07-14 00:18:00+00:00,142.7,20.42,124.5
2024-07-14 00:21:00+00:00,143.7,20.5,124.8
2024-07-14 00:24:00+00:00,143.3,20.5,125.5
2024-07-14 00:27:00+00:00,144.0,20.5,124.3
2024-07-14 00:30:00+00:00,143.7,20.5,125.3
2024-07-14 00:33:00+00:00,144.0,20.5,124.5
2024-07-14 00:36:00+00:00,143.2,20.5,125.2
2024-07-14 00:39:00+00:00,143.7,20.52,124.8
2024-07-14 00:42:00+00:00,144.2,20.6,125.3
2024-07-14 00:45:00+00:00,143.7,20.6,124.7
